3135,2016-08-21,Ironman70.3Timberman,INDIVIDUAL,04:43:38,M45-49
3135,2016-07-10,Ironman70.3Muskoka,OVERALL,05:08:54,M45-49
3135,2016-06-11,BARRHAVENRUNFORROGER'SHOUSE,10KM,00:38:58,M40-49
3135,2016-05-08,SportingLife10KOttawa,10KM,-1,M45-49
3135,2016-04-24,KRRALimestoneRaceWeekend,HALFMARATHON,01:25:59,M40-49
3139,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M45-49
3145,2016-04-30,MarathondesÉrables,DEMI-MARATHON,02:06:23,F40-49
3161,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA5K,-1,M35-39
3178,2016-02-14,DemiMarathonHypothermique,DEMIMARATHON,01:37:16,F20-29
3203,2016-02-14,DemiMarathonHypothermique,10.5KM,01:06:16,F40-49
3215,2016-08-14,LaValsedescoureurs,10KM,00:42:25,M50-59
3220,2016-08-14,Demi-marathondeMont-Tremblant,10KM,00:49:48,M20-29
3224,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M35-39
3229,2016-04-30,MarathondesÉrables,30KM,03:08:55,M50-59
3246,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M55-59
3258,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,-1,M40-44
3293,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
3294,2016-06-18,TourduCapTourmenteSimard,10KM,00:46:16,M40-49
3320,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M70+
3320,2016-03-06,OkaSkiMarathon,42KMSTYLELIBRE,01:39:35,M20-29
3322,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M50-54
3325,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,-1,M35-39
3325,2016-08-14,TriathlondeVerdun,TRIATHLONSPRINT,01:06:20,M35-39
3325,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUE-CHAMPIONNATPROVINCIAL,02:32:42,M35-39
3325,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUEQUALIFICATIONMONDIAUX2017,02:32:42,M40-44
3343,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONSPRINT,-1,M40-44
3344,2016-05-08,SportingLife10KToronto,10KM,-1,F45-49
3347,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,01:58:16,F40-49
3348,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:59:45,F40-49
3352,2016-07-08,Le5et10kmduP'titTrainduNord,10KM,00:46:58,M30-39
3353,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
3353,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M40-44
3360,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M35-39
3394,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,02:22:04,M45-49
3394,2016-08-21,Ironman70.3Timberman,INDIVIDUAL,05:18:03,M45-49
3394,2016-08-20,TimbermanTriathlon,SPRINTTRIATHLON,01:14:12,M45-49
3394,2016-07-16,VertleRaid-QuébecMégaTrail,25KMLAVIESPORTIVE,02:58:28,M40-49
3394,2016-06-18,TriathlonFBLDrummondville,TRIATHLONOLYMPIQUE-COUPEQUÉBEC,02:31:38,M45-49
3396,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUE,02:46:09,M50-54
3396,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUEQUALIFICATIONMONDIAUX2017,02:46:09,M50-54
3406,2016-04-30,MarathondesÉrables,30KM,02:37:45,M40-49
3428,2016-07-08,Le5et10kmduP'titTrainduNord,10KM,-1,M40-49
3431,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M30-34
3432,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC65,-1,M50-59
3437,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:47:13,M30-39
3470,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,M50-59
3479,2016-04-10,Ironman70.3Florida,INDIVIDUAL,06:23:30,F45-49
3481,2016-07-09,Coursed'unsoird'etedeLongueuil,10KM,00:54:52,F50-59
3486,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,10KM,00:46:27,M20-29
3496,2016-04-30,MarathondesÉrables,MARATHON,02:51:33,M20-29
3510,2016-08-17,Le5kmEndurance,5KM,00:20:56,M40-49
3510,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:37:35,M40-49
3510,2016-05-08,AurythmedenosfouléesChâteauguay,10KM,00:44:32,M40-49
3515,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,F30-34
3515,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,F30-34
3517,2016-07-17,NorthFaceEnduranceChallenge,HALFMARATHON,-1,F40-44
3517,2016-07-17,NorthFaceEnduranceChallenge,HALFMARATHON,-1,F40-44
3517,2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON,04:18:47,F40-44
3517,2016-04-03,AroundtheBay30KRoadRace,30KM,03:08:19,F40-44
3520,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,01:32:03,M20-29
3531,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M50-54
3534,2016-09-04,CoursesThematiques30kmsurlesrivesdeBoucherville,5KM,00:33:23,F40-49
3539,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,02:09:07,M40-49
3541,2016-07-09,Coursed'unsoird'etedeLongueuil,5KM,00:16:54,M20-29
3545,2016-08-07,IronmanBoulder,OVERALLRESULTS,15:57:24,M50-54
3558,2016-08-17,Le5kmEndurance,5KM,00:20:54,M50-59
3560,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:30:52,M30-39
3561,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F45-49
3561,2016-04-03,AroundtheBay30KRoadRace,30KM,02:43:09,F45-49
3563,2016-04-30,MarathondesÉrables,30KM,03:39:36,M40-49
3567,2016-08-21,VertleRaid-XCdelaVallee,TRANS-VALLEE,05:30:00,M18-29
3567,2016-08-20,VertleRaid-XCdelaVallee,35KM,04:37:59,M18-29
3567,2016-08-19,VertleRaid-XCdelaVallee,10KMDENUIT,00:52:01,M16-29
3567,2016-08-07,DéfiBoréalSainte-Anne-de-Bellevue,10KM,00:35:25,M20-29
3567,2016-07-16,VertleRaid-QuébecMégaTrail,48KMSKYRACE,04:15:35,M18-29
3572,2016-08-17,Le5kmEndurance,5KM,00:30:26,M60-69
3572,2016-08-14,LaValsedescoureurs,5KM,00:31:50,M60-69
3572,2016-05-01,DéficourseetmarcheDesjardinsSainteThérèse,5KM,00:30:08,M60-69
3576,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M60-64
3576,2016-06-05,DescenteRoyale,10KMOASIS,-1,M60-64
3576,2016-05-01,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,M60-64
3582,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,02:04:15,M30-39
3582,2016-04-30,MarathondesÉrables,30KM,03:02:54,M30-39
3595,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,01:29:04,M30-39
3597,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M35-39
3599,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M30-34
3608,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F45-49
3622,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:47:02,M30-39
3654,2016-04-30,MarathondesÉrables,30KM,02:53:48,M40-49
3656,2016-04-30,MarathondesÉrables,MARATHON,03:07:03,M30-39
3656,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:39:25,M30-39
3660,2016-08-14,Demi-marathondeMont-Tremblant,10KM,00:43:29,M20-29
3660,2016-04-10,CourseSaint-Laurent,10KM,00:45:08,M20-29
3666,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON-SHORTENEDRACE,-1,M50-54
3694,2016-09-10,TriathlonEspritdeMontreal,DEMIESPRIT,05:23:51,M40-44
3694,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,05:49:47,M40-44
3694,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
3696,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC65,-1,M40-49
3696,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,12:58:10,M50-54
3696,2016-07-24,IronmanLakePlacid,INDIVIDUALRESULTS,12:41:45,M50-54
3696,2016-06-25,ToughmanTupperLakeTinman,TINMANTRIATHLON,05:34:43,M45-49
3696,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
3699,2016-02-14,DemiMarathonHypothermique,DEMIMARATHON,01:52:13,M40-49
3700,2016-07-09,Coursed'unsoird'etedeLongueuil,10KM,00:50:24,M50-59
3702,2016-06-18,CoursesThematiquesTourduLacBromeMerrell,5KM,00:20:06,M30-39
3709,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:36:52,M55-59
3717,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:35:22,M30-39
3718,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,F30-34
3727,2016-06-05,Demi-MarathondesVignobles,21KM,01:45:12,M40-49
3730,2016-05-15,CourseMECMontréal#2,15KM,01:58:53,M40-49
3741,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
3742,2016-03-19,TourduMontValinSki,20KMCLASSIQUE,01:42:09,M18-29
3745,2016-08-07,DéfiBoréalSainte-Anne-de-Bellevue,20KM,02:01:40,M50-59
3757,2016-02-21,DéfiHivernalIleBizard,10KM,00:59:12,M50-59
3763,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUE,02:48:59,M40-44
3763,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUEQUALIFICATIONMONDIAUX2017,02:48:59,M40-44
3763,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:09:14,M40-44
3763,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
3763,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M40-44
3768,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M60-64
3769,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,01:28:12,M40-49
3779,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,F18-24
3779,2016-05-01,BMOVancouverMarathon,MARATHON,03:59:07,F20-24
3820,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M45-49
3820,2016-05-01,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,M45-49
3825,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,-1,M35-39
3825,2016-08-14,TriathlondeVerdun,TRIATHLONSPRINT,01:18:52,M35-39
3825,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON,04:28:48,M30-39
3830,2016-08-14,Demi-marathondeMont-Tremblant,10KM,00:56:20,F40-49
3833,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,12:38:29,M30-34
3833,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,05:35:24,M30-34
3842,2016-08-27,MarathonSSQLévis-Québec,COURSEDESJEUNESTANGUAY,-1,M13-14
3843,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,12:38:57,M45-49
3843,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUE-CHAMPIONNATPROVINCIAL,02:43:19,M45-49
3843,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUEQUALIFICATIONMONDIAUX2017,02:43:19,M45-49
3843,2016-07-23,2016CanadianTriathlonChampionshipsandOttawaCAMTRIAmericanCup,STANDARDDISTANCECHAMPIONSHIPS,02:13:23,M45-49
3843,2016-06-18,TriathlonFBLDrummondville,TRIATHLONSPRINT,01:13:06,M45-49
3843,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
3860,2016-02-21,DéfiHivernalIleBizard,10KM,00:51:34,M40-49
3867,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M55-59
3867,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON,03:36:30,M50-59
3867,2016-02-14,DemiMarathonHypothermique,DEMIMARATHON,01:43:51,M50-59
3880,2016-04-30,MarathondesÉrables,MARATHON,04:39:19,M50-59
3884,2016-07-31,TriathlondeCharlevoix,TRIATHLONSPRINT,-1,F40-44
3884,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:54:03,F40-49
3886,2016-06-05,Demi-MarathondesVignobles,15KM,01:00:26,M40-49
3890,2016-06-05,Demi-MarathondesVignobles,30KM,02:33:34,M60-69
3894,2016-07-03,Demi-MarathondeSherbrooke,DEMIMARATHON,01:53:28,M30-39
3899,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,20KM,01:10:48,M40-49
3899,2016-05-14,BonjourPrintemps,10KM,00:33:44,M40-49
3902,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,M30-39
3905,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:35:58,M30-39
3928,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,02:05:14,M30-39
3934,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F45-49
3934,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,F45-49
3939,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:37:58,M40-44
3944,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
3956,2016-05-08,SportingLife10KOttawa,10KM,-1,F40-44
3960,2016-05-01,MississaugaMarathonRaces,HALFMARATHONRUN,02:15:24,M40-49
3964,2016-06-18,TourduCapTourmenteSimard,21.1KM,01:43:16,M50-59
3965,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONSPRINT,-1,M30-34
3965,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M30-34
3978,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M45-49
3979,2016-09-04,CoursesThematiques30kmsurlesrivesdeBoucherville,15KM,01:14:19,M40-49
3993,2016-05-01,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,F40-44
4007,2016-05-08,SportingLife10KToronto,10KM,-1,M20-24
4009,2016-07-10,MECOttawarace3-Heggtveit’sRevengeTRAIL,5KM,00:37:34,M40-49
4036,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:47:11,M60-69
4038,2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON,03:42:50,M40-44
4048,2016-07-17,MECOttawaTriathlonSprint,TRIATHLONSPRINT,01:59:08,F35-39
4055,2016-06-18,CoursesThematiquesTourduLacBromeMerrell,22.2KM,02:21:23,F40-49
4056,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:40:37,M40-49
4076,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,02:25:35,F40-49
4076,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,02:18:26,F40-49
4100,2016-09-10,TriathlonEspritdeMontreal,DEMIESPRIT,-1,M50-54
4100,2016-08-21,Ironman70.3Timberman,INDIVIDUAL,06:25:28,M50-54
4107,2016-04-30,MarathondesÉrables,DEMI-MARATHON,02:10:21,M40-49
4124,2016-07-03,Demi-MarathondeSherbrooke,5KM,00:17:15,M20-29
4128,2016-05-01,GoodlifeFitnessTorontoMarathon,HALFMARATHON,02:03:04,F60-64
4143,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:40:19,M30-39
4147,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,12:15:55,M45-49
4147,2016-07-30,TrimemphréMagog,TRIATHLONDEMILONGUEDISTANCECHAMPIONNATPROVINCIAL,05:15:31,M45-49
4147,2016-06-25,5i50Mont-Tremblant,5I50INDIVIDUEL,02:39:25,M45-49
4147,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
4147,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA5K,-1,M45-49
4152,2016-09-10,TriathlonEspritdeMontreal,DUATHLONSPRINTAVECSILLONNAGE,01:26:33,M45-49
4152,2016-07-24,2016CanadianTriathlonChampionshipsandOttawaCAMTRIAmericanCup,CANADIANSPRINTDISTANCECHAMPIONSHIPS,01:19:26,M45-49
4153,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC80,-1,M30-39
4153,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M30-34
4164,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,10:28:21,M40-44
4171,2016-08-20,VertleRaid-XCdelaVallee,10KM,01:59:52,M50+
4171,2016-07-16,VertleRaid-QuébecMégaTrail,6KMCHÂTEAUMONT-SAINTE-ANNE,00:46:30,M50+
4171,2016-06-18,CoursesThematiquesTourduLacBromeMerrell,22.2KM,02:23:18,M60-69
4171,2016-02-21,QuébecITUTriathlond'Hiver,GROUPESD'ÂGES,02:22:09,M60-69
4175,2016-02-14,DemiMarathonHypothermique,DEMIMARATHON,01:59:06,M40-49
4178,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,02:01:02,M40-49
4181,2016-08-20,TimbermanTriathlon,SPRINTTRIATHLON,01:57:28,M45-49
4202,2016-03-26,CourseMECQuébec#1-LEDÉFIDESCOCOS,5KM,00:40:51,M30-39
4216,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,12:01:38,M35-39
4227,2016-07-30,TrimemphréMagog,TRIATHLONDEMILONGUEDISTANCECHAMPIONNATPROVINCIAL,05:37:07,M50-54
4227,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,05:48:40,M50-54
4232,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M45-49
4233,2016-04-10,CourseSaint-Laurent,10KM,00:48:14,M40-49
4237,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M25-29
4250,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,M40-49
4250,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:44:14,M40-49
4258,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F45-49
4284,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:54:37,M40-49
4288,2016-08-14,LaValsedescoureurs,10KM,00:46:21,M50-59
4288,2016-06-05,Demi-MarathondesVignobles,21KM,01:45:18,M50-59
4289,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,F60-64
4309,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M40-44
4312,2016-07-10,CourseMECLongueuil#3,21.1KM,01:19:19,M50-59
4312,2016-07-08,Le5et10kmduP'titTrainduNord,5KM,00:16:31,M50-59
4316,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M20-24
4318,2016-08-13,SeaWheezeHalfMarathon,HALFMARATHON,02:32:52,Male
4325,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M55-59
4328,2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON,02:58:45,M35-39
4331,2016-07-24,CourseMECMontréal#3,20KM,02:27:03,NOAGE
4333,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M45-49
4337,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:50:08,F40-49
4353,2016-06-25,TorontoWaterfront10,10KM,-1,F45-49
4353,2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON,06:01:00,F45-49
4361,2016-05-01,BMOVancouverMarathon,MARATHON,-1,M40-44
4369,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:54:28,F50-59
4377,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:41:43,F30-39
4386,2016-07-03,Demi-MarathondeSherbrooke,DEMIMARATHON,01:39:25,M30-39
4386,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M55-59
4403,2016-07-10,CourseMECLongueuil#3,10KM,00:43:05,F30-39
4406,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M35-39
4419,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,02:01:07,F50-59
4429,2016-05-15,CourseMECMontréal#2,10KM,00:45:27,M30-39
4429,2016-02-21,DéfiHivernalIleBizard,10KM,00:46:54,M30-39
4432,2016-04-10,CourseSaint-Laurent,10KM,00:38:08,M20-29
4432,2016-03-20,CourseetmarchepopulairesdeLaSalle,5KM,00:18:52,M20-29
4438,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,01:59:43,F50-59
4449,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
4455,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,20KM,02:04:20,F40-49
4460,2016-08-17,Le5kmEndurance,5KM,00:16:30,M20-29
4473,2016-05-01,BMOVancouverMarathon,HALFMARATHON,02:19:50,M40-44
4474,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:22:30,M35-39
4483,2016-04-30,MarathondesÉrables,MARATHON,04:40:20,M30-39
4492,2016-07-10,CourseMECLongueuil#3,5KM,00:21:40,M40-49
4502,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M35-39
4508,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,07:32:45,M25-29
4523,2016-08-17,Le5kmEndurance,5KM,00:16:27,M20-29
4529,2016-08-17,Le5kmEndurance,5KM,00:17:49,M50-59
4529,2016-04-10,CourseSaint-Laurent,5KM,00:19:05,M50-59
4538,2016-08-17,Le5kmEndurance,5KM,00:22:42,F40-49
4550,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA2K,-1,F40-44
4598,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,F40-49
4599,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:55:06,M60-69
4599,2016-04-30,MarathondesÉrables,MARATHON,04:01:37,M60-69
4604,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:41:51,M20-29
4622,2016-07-10,CourseMECLongueuil#3,21.1KM,01:41:01,M50-59
4625,2016-05-08,DÉFIGÉRARD-CÔTÉ,15KM,01:16:24,M60-69
4627,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M20-24
4636,2016-04-30,MarathondesÉrables,DEMI-MARATHON,02:14:47,F20-29
4655,2016-08-07,DéfiBoréalSainte-Anne-de-Bellevue,10KM,00:41:53,M50-59
4655,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
4663,2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON,03:50:50,F24-
4674,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,01:47:15,M30-39
4677,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON,03:46:10,M40-49
4682,2016-04-10,CourseSaint-Laurent,5KM,00:21:55,M40-49
4686,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,M30-39
4686,2016-04-30,MarathondesÉrables,MARATHON,03:53:48,M30-39
4698,2016-06-04,CourseFondationJeunessedel'EcoleSecondaired'Oka,5KM,00:36:25,F18+
4715,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,-1,F45-49
4715,2016-07-16,TriathlonLac-Beauport,TRIATHLONSPRINT,01:28:53,F45-49
4716,2016-08-07,MECOttawarace4-TheMECGatineauParkTrailRaces,30KM,03:14:48,M40-49
4716,2016-07-10,MECOttawarace3-Heggtveit’sRevengeTRAIL,9KM,01:08:20,M40-49
4716,2016-05-01,DÉFIENTREPRISESOTTAWAGATINEAU,5KM,00:52:03,M50-59
4727,2016-06-05,Demi-MarathondesVignobles,21KM,01:56:46,F30-39
4748,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M35-39
4748,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON,03:19:37,M30-39
4766,2016-08-27,OttawaCraftBeerRun,5KM,00:25:48,M25-29
4767,2016-07-16,VertleRaid-QuébecMégaTrail,48KMSKYRACE,06:08:39,M40-49
4788,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,-1,M40-44
4788,2016-08-14,GRANFONDOGARNEAUQUÉBECOR,GRANFONDO-100KM,04:58:03,M40-49
4788,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:47:48,M40-44
4803,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M50-54
4803,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M50-54
4803,2016-02-26,Pentathlondesneiges,SKIATHLON-2X6KMSOLO,-1,M50-59
4809,2016-05-08,AurythmedenosfouléesChâteauguay,10KM,00:56:49,F30-39
4809,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:58:58,F30-39
4819,2016-04-10,CourseSaint-Laurent,10KM,00:36:19,M40-49
4819,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:36:15,M40-49
4838,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONSPRINT,-1,F20-24
4844,2016-04-30,MarathondesÉrables,MARATHON,03:14:25,M40-49
4851,2016-07-10,CourseMECLongueuil#3,5KM,00:21:42,M40-49
4851,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:43:48,M40-49
4870,2016-06-12,DÉFIPIERREBRISE-BOIS,10KM,00:49:39,M50-59
4870,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M50-54
4870,2016-02-14,DemiMarathonHypothermique,DEMIMARATHON,01:47:22,M50-59
4872,2016-06-05,Demi-MarathondesVignobles,10KMDUVIGNOBLELESPETITSCAILLOUX,00:44:02,M30-39
4873,2016-06-05,Demi-MarathondesVignobles,30KM,02:53:13,M40-49
4880,2016-09-04,CoursesThematiques30kmsurlesrivesdeBoucherville,30KM,02:55:26,F40-49
4889,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,01:29:56,M30-39
4916,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M30-34
4924,2016-04-10,CourseSaint-Laurent,10KM,00:43:04,M20-29
4924,2016-03-20,CourseetmarchepopulairesdeLaSalle,5KM,00:20:01,M20-29
4926,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:36:25,M30-39
4937,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC80,-1,M40-49
4939,2016-06-12,ÀVOTRERYTHME!,15KM,-1,M50-59
4956,2016-07-03,Demi-MarathondeSherbrooke,DEMIMARATHON,01:36:52,M30-39
4956,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M35-39
4956,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M35-39
4963,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,10:21:24,M25-29
